Order,Family,Species,Body_mass_g,Hatchling_mass_g,Clutch_size, Clutches_per_year,Sexual_maturity_age_years,Longevity_years,Parity,Parthenogenetic_reproduction
Squamata,Teiidae,Kentropyx_altamazonica,23.78025,0.70282484,5.68,1.333333333,NA,NA,0,0
Squamata,Teiidae,Kentropyx_borckiana,NA,NA,3,1,NA,NA,0,1
Squamata,Teiidae,Kentropyx_calcarata,24.1692,0.888562368,4.685333333,1,NA,NA,0,0
Squamata,Teiidae,Kentropyx_paulensis,10.63,NA,3.875,1,NA,NA,0,0
Squamata,Teiidae,Kentropyx_pelviceps,27.739,1.220805996,5.159066667,1.45,NA,NA,0,0
Squamata,Teiidae,Kentropyx_striata,15.51133333,0.506455518,4.642,2,NA,NA,0,0
Squamata,Teiidae,Kentropyx_vanzoi,4.109,NA,2.7325,1,NA,NA,0,0
Squamata,Teiidae,Kentropyx_viridistriga,NA,NA,7.33,NA,NA,NA,0,0
Squamata,Teiidae,Salvator_merianae,1200.67,9.800487914,48.25,1,3,20,0,0
Squamata,Teiidae,Salvator_rufescens,NA,NA,21.4,1,2,10.8,0,0
Squamata,Teiidae,Teius_oculatus,26.51333333,1.265163571,5,1,NA,NA,0,0
Squamata,Teiidae,Teius_teyou,46.8,1.576678916,4.7975,1,NA,NA,0,0
Squamata,Teiidae,Tupinambis_longilineus,251.6,NA,NA,NA,NA,NA,0,0
Squamata,Teiidae,Tupinambis_quadrilineatus,383.805,19.96830081,NA,NA,NA,NA,0,0
Squamata,Teiidae,Tupinambis_teguixin,2212,14.84667816,9.666666667,1,NA,16.1,0,0
Squamata,Trogonophiidae,Diplometopon_zarudnyi,7,NA,NA,NA,NA,NA,0,0
Squamata,Trogonophiidae,Trogonophis_wiegmanni,5.7,0.412330644,4.25,0.683333333,2.5,14,1,0
Squamata,Tropidophiidae,Tropidophis_canus,NA,NA,NA,NA,NA,16.1,1,0
Squamata,Tropidophiidae,Tropidophis_caymanensis,NA,NA,NA,NA,NA,25.9,1,0
Squamata,Tropidophiidae,Tropidophis_greenwayi,NA,NA,2.5,NA,NA,10.3,1,0
Squamata,Tropidophiidae,Tropidophis_haetianus,NA,NA,8,NA,NA,15.4,1,0
Squamata,Tropiduridae,Eurolophosaurus_divaricatus,16.83,NA,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Eurolophosaurus_nanuzae,4.16,NA,2.06,2,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_albemarlensis,10.62,NA,2.27,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_atacamensis,22.37,2.240484896,4.5,1,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_heterolepis,15.3,NA,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_occipitalis,9.4,0.976490885,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_peruvianus,11.22,NA,3.5,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_quadrivittatus,19.37666667,2.766007337,3.18,1.5,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_stolzmanni,9.1,1.354245083,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_tarapacensis,NA,NA,4.5,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_theresioides,16.21,NA,2.8,NA,NA,NA,0,0
Squamata,Tropiduridae,Microlophus_tigris,NA,NA,3.4,NA,NA,NA,0,0
Squamata,Tropiduridae,Plica_pansticta,29.35,2.96060661,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Plica_plica,81.8785,3.485581642,2.805666667,1.5,NA,5.2,0,0
Squamata,Tropiduridae,Plica_umbra,19.254625,1.869639088,2.029125,1.45,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_aculeatus,16.95,2.395117629,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_apurimacus,11.55,1.235002045,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_caducus,14.3,NA,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_chrysopygus,9.39,0.701872913,5.5,1,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_dumerilii,37.66666667,1.515181305,4,1,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_empetrus,21.9,1.613993425,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_eunetopsis,12.78,1.613993425,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_fimbriatus,26.04,2.059264814,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_guentheri,10.53,0.449718085,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_humeralis,34.79,3.166188372,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_imitator,18.51,1.354245083,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_melanopygus,9.12,1.235002045,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_ochoai,13.04,2.059264814,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_orientalis,10.51,1.293755166,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_ornatus,9.33,1.354245083,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_prionotus,20.5,2.059264814,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_puyango,15.48,0.986503925,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_quinarius,19.36,1.903201975,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_roseiventris,25.2,2.575227744,2,1,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_torquatus,11.79,2.059264814,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Stenocercus_varius,18.84,4.078065364,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Strobilurus_torquatus,14.26,0.650711967,4.705,1.85,0.416666667,3,0,0
Squamata,Tropiduridae,Tropidurus_catalanensis,23.54,1.573185454,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_cocorobensis,7.043,NA,3.0495,2,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_etheridgei,22.5,0.804012218,5.25,2,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_hispidus,16.69190909,1.178025452,6.378735294,1.9375,NA,2,0,0
Squamata,Tropiduridae,Tropidurus_hygomi,5.5,NA,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_insulanus,11.82,NA,3.68,1,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_itambere,8.9105,NA,3.56875,1.5,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_jaguaribanus,19.23,0.87056548,2,NA,NA,NA,NaN,0
Squamata,Tropiduridae,Tropidurus_melanopleurus,8.48,NA,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_montanus,10.5,1.014787345,3.48,NA,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_oreadicus,12.5728,NA,4.06625,1,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_psammonastes,15,0.792995321,NA,NA,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_semitaeniatus,7.10825,0.315503321,1.991666667,3.5,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_spinulosus,15.4,1.728539911,4.45,1.45,NA,NA,0,0
Squamata,Tropiduridae,Tropidurus_torquatus,21.218,0.921711523,5.1025,2,0.4,3,0,0
Squamata,Tropiduridae,Uracentron_azureum,15.2,1.480519641,2,NA,NA,NA,0,0
Squamata,Tropiduridae,Uracentron_flaviceps,38.8,1.869639088,2,1.45,NA,NA,0,0
Squamata,Tropiduridae,Uranoscodon_superciliosus,79.50425,1.77376045,8.0375,1,NA,4.8,0,0
Squamata,Typhlopidae,Afrotyphlops_punctatus,NA,NA,NA,NA,NA,0.3,0,0
Squamata,Typhlopidae,Amerotyphlops_minuisquamus,16.5,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Amerotyphlops_reticulatus,22,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Amerotyphlops_tasymicris,1.9,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_affinis,NA,0.10597173,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_australis,48,0.074660147,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_bicolor,10.4,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_bituberculatus,3.4,2.191921535,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_ligatus,NA,0.171103038,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_nigrescens,NA,0.844348006,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_pinguis,NA,0.97383409,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_polygrammicus,43.3,0.315366563,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_proximus,NA,0.447224152,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Anilios_wiedii,NA,0.38988316,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Indotyphlops_braminus,0.85,NA,8,1,NA,10,0,1
Squamata,Typhlopidae,Indotyphlops_porrectus,NA,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Letheobia_simonii,0.95,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Rhinotyphlops_lalandei,NA,NA,NA,NA,NA,0.8,0,0
Squamata,Typhlopidae,Typhlops_lumbricalis,NA,NA,8.5,NA,NA,NA,0,0
Squamata,Typhlopidae,Typhlops_pusillus,NA,NA,NA,NA,NA,NA,0,0
Squamata,Typhlopidae,Xerotyphlops_vermicularis,5.45481795,NA,5.5,NA,NA,6.2,0,0
Squamata,Varanidae,Varanus_acanthurus,132.7,3.292661499,9.3,1,1.4,10,0,0
Squamata,Varanidae,Varanus_albigularis,3043.5525,24.63481361,32,1,4.5,16.7,0,0
Squamata,Varanidae,Varanus_beccarii,421.27,7.025668614,3.8,1.83,NA,NA,0,0
Squamata,Varanidae,Varanus_bengalensis,4940,9.403913701,20.2,1.166666667,2.8,22,0,0
Squamata,Varanidae,Varanus_boehmei,NA,NA,4,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_brevicauda,14.9,0.701607147,3.45,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_bushi,32.96,3.847907571,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_caerulivirens,NA,NA,2,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_caudolineatus,14.3,1.372881718,3.7,1,0.4,12,0,0
Squamata,Varanidae,Varanus_cumingi,1383,26.61652357,7,1.85,NA,NA,0,0
Squamata,Varanidae,Varanus_dumerilii,988,8.67,20.9,NA,NA,10.7,0,0
Squamata,Varanidae,Varanus_eremius,36.94,2.394722299,3.82,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_exanthematicus,18104.5,4.653528729,25.8,3,NA,17,0,0
Squamata,Varanidae,Varanus_flavescens,768.5,3.571693611,12.3,1,3,10.5,0,0
Squamata,Varanidae,Varanus_giganteus,5333.4,55.02070166,9,1,NA,19.7,0,0
Squamata,Varanidae,Varanus_gilleni,65,2.532653702,4.291666667,1,NA,5,0,0
Squamata,Varanidae,Varanus_glauerti,95,3.310294843,4.5,4,NA,NA,0,1
Squamata,Varanidae,Varanus_glebopalma,400,8.723087417,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_gouldii,395.1,4.039772266,7.67,1,NA,18.3,0,0
Squamata,Varanidae,Varanus_griseus,1221.5,12.08003876,15.8,0.655,3.5,21,0,0
Squamata,Varanidae,Varanus_indicus,1287,16.75254696,7.9,5.075,NA,17.4,0,0
Squamata,Varanidae,Varanus_jobiensis,NA,NA,3.25,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_keithhornei,230,13.37231383,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_kingorum,18.3,1.036500243,4.5,8,NA,NA,0,0
Squamata,Varanidae,Varanus_komodoensis,62070,84.68291629,19.53333333,1.583333333,6,62,0,1
Squamata,Varanidae,Varanus_kordensis,257.42,8.721543709,3.5,2,NA,14.3,0,0
Squamata,Varanidae,Varanus_macraei,446.94,10.30736177,4,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_marmoratus,2075.5,31.9745939,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_melinus,1218.245,21.60091985,5.4,2.5,NA,8.5,0,0
Squamata,Varanidae,Varanus_mertensi,1121.2,13.4857048,9.7,2,2.9,20.3,0,0
Squamata,Varanidae,Varanus_mitchelli,151.3,4.238701669,11.9,NA,NA,6.6,0,0
Squamata,Varanidae,Varanus_nebulosus,3114.25,32.7962548,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_niloticus,2890,20.23608292,30.26666667,1,2,14.6,0,0
Squamata,Varanidae,Varanus_nuchalis,1120,NA,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_olivaceus,5420,45.3474648,6.85,1.333333333,2,15.2,0,0
Squamata,Varanidae,Varanus_ornatus,3056.83,24.86408595,18,1,NA,NA,0,1
Squamata,Varanidae,Varanus_panoptes,2317,20.08654937,8.8,1,NA,NA,0,1
Squamata,Varanidae,Varanus_pilbarensis,30.3,2.13340496,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_prasinus,269.3,9.230723803,4.4,2.3875,2.8,15.4,0,0
Squamata,Varanidae,Varanus_rosenbergi,1109,4.039726719,7.5,1,NA,6,0,0
Squamata,Varanidae,Varanus_rudicollis,345,14.75706533,9.2,1.85,NA,NA,0,0
Squamata,Varanidae,Varanus_salvadorii,3127.75,23.19202085,6.8,NA,NA,7.6,0,0
Squamata,Varanidae,Varanus_salvator,4345,26.61710298,11,2.25,2,15.7,0,0
Squamata,Varanidae,Varanus_scalaris,103.4,3.310294842,5.9,1,NA,NA,0,0
Squamata,Varanidae,Varanus_semiremex,212.28,5.556803104,9.2,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_similis,162.7,2.394722298,NA,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_spenceri,1483.07,29.59604401,19.8,1,NA,4.3,0,0
Squamata,Varanidae,Varanus_storri,26.9,1.373458062,3.3,NA,NA,NA,0,0
Squamata,Varanidae,Varanus_timorensis,249,2.132269973,8,NA,NA,14.9,0,0
Squamata,Varanidae,Varanus_tristis,201.61,4.421840144,9.383333333,1.166666667,2,8.3,0,0
Squamata,Varanidae,Varanus_varius,6343,17.28012084,7.6,1.9,7,22,0,0
Squamata,Varanidae,Varanus_yemenensis,1230.47,49.09366867,1,NA,NA,NA,0,0
Squamata,Viperidae,Agkistrodon_bilineatus,51.1,13.04,13,NA,2.5,24.3,1,0
Squamata,Viperidae,Agkistrodon_contortrix,217.2,10.6,6.5,0.8,2.5,29.8,1,1
Squamata,Viperidae,Agkistrodon_piscivorus,861,16.9,7.5,0.5,2.75,24.5,1,1
Squamata,Viperidae,Agkistrodon_taylori,NA,13.04,5,NA,2.5,19.9,1,0
Squamata,Viperidae,Atheris_squamigera,44.5,NA,NA,NA,NA,4.5,1,0
Squamata,Viperidae,Atropoides_nummifer,NA,4.75,19.5,NA,NA,19,1,0
Squamata,Viperidae,Atropoides_picadoi,NA,7.8,28,NA,NA,13,1,0
Squamata,Viperidae,Bitis_arietans,743.3,4.82,35,1,NA,15.8,1,0
Squamata,Viperidae,Bitis_atropos,NA,1.09,10,NA,NA,5.3,1,0
Squamata,Viperidae,Bitis_caudalis,24.1,1.23,5.5,NA,NA,7.1,1,0
Squamata,Viperidae,Bitis_cornuta,32.65,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bitis_gabonica,4023.7,310,15.5,NA,NA,18,1,0
Squamata,Viperidae,Bitis_nasicornis,NA,5.89,22,NA,NA,9.4,1,0
Squamata,Viperidae,Bitis_peringueyi,8.6,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bitis_schneideri,15.8,1.089977231,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bothriechis_aurifer,NA,NA,NA,NA,NA,13.7,1,0
Squamata,Viperidae,Bothriechis_lateralis,NA,NA,NA,NA,NA,12.5,1,0
Squamata,Viperidae,Bothriechis_nigroviridis,133.98,3.055052524,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bothriechis_rowleyi,NA,NA,NA,NA,NA,12.8,1,0
Squamata,Viperidae,Bothriechis_schlegelii,102,3.549586242,13.2,1.5,2,19.5,1,0
Squamata,Viperidae,Bothrops_alternatus,229.6,26.86,14.5,1,NA,15.2,1,0
Squamata,Viperidae,Bothrops_asper,NA,NA,29.9,NA,NA,20.4,1,0
Squamata,Viperidae,Bothrops_atrox,NA,18.92,31,NA,NA,20.2,1,0
Squamata,Viperidae,Bothrops_bilineata,185,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bothrops_caribbaeus,NA,NA,31,NA,NA,14.4,1,0
Squamata,Viperidae,Bothrops_insularis,264.93,18.56597645,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bothrops_itapetiningae,38,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bothrops_jararaca,NA,NA,12,NA,NA,6.5,1,0
Squamata,Viperidae,Bothrops_lanceolatus,NA,NA,51,NA,NA,13,1,0
Squamata,Viperidae,Bothrops_moojeni,217,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Bothrops_neuwiedi,43,NA,12,NA,NA,15.1,1,0
Squamata,Viperidae,Calloselasma_rhodostoma,NA,2.75,16.5,NA,NA,5.8,0,0
Squamata,Viperidae,Causus_defilippii,21.6,NA,NA,NA,NA,NA,0,0
Squamata,Viperidae,Causus_resimus,53.13,1.54,8,NA,NA,4,0,0
Squamata,Viperidae,Causus_rhombeatus,94.8,1.89,16.5,2,NA,6.6,0,0
Squamata,Viperidae,Cerastes_cerastes,186.6,NA,16.5,NA,NA,18,0,0
Squamata,Viperidae,Cerastes_gasperettii,144.3,NA,12,NA,NA,20,0,0
Squamata,Viperidae,Cerastes_vipera,9.9,NA,2,NA,NA,6,1,0
Squamata,Viperidae,Cerrophidion_godmani,NA,NA,7,0.5,NA,15.8,1,0
Squamata,Viperidae,Crotalus_adamanteus,NA,39.5,12.7,0.29,NA,22.8,1,0
Squamata,Viperidae,Crotalus_atrox,1000,6.376666667,12.5,0.45,3,27,1,0
Squamata,Viperidae,Crotalus_basiliscus,NA,NA,33,NA,NA,16,1,0
Squamata,Viperidae,Crotalus_catalinensis,186.2,23.179072,5,1,3,11.8,1,0
Squamata,Viperidae,Crotalus_cerastes,114.87,6,9.2,NA,NA,27.3,1,0
Squamata,Viperidae,Crotalus_durissis,NA,NA,NA,NA,NA,19.8,1,0
Squamata,Viperidae,Crotalus_durissus,1795.25,13.725,10.25,NA,3,19.8,1,0
Squamata,Viperidae,Crotalus_enyo,NA,10.2,5.5,NA,NA,17.1,1,0
Squamata,Viperidae,Crotalus_horridus,581.9,22.5,9.7,0.5,6.25,30.2,1,1
Squamata,Viperidae,Crotalus_lepidus,NA,5,4,0.5,NA,33.6,1,0
Squamata,Viperidae,Crotalus_mitchellii,NA,22.4,6.4,0.5,2.5,22,1,0
Squamata,Viperidae,Crotalus_molossus,438.4,19.5,10,NA,NA,20.7,1,0
Squamata,Viperidae,Crotalus_oreganus,502.6,NA,9.8,0.4,NA,31,1,0
Squamata,Viperidae,Crotalus_polystictus,188.9,8.516666667,7.3,1,NA,5.7,1,0
Squamata,Viperidae,Crotalus_pricei,62.6,2.276666667,5.4,0.8,2,15.7,1,0
Squamata,Viperidae,Crotalus_pusillus,NA,NA,NA,NA,NA,5.7,1,0
Squamata,Viperidae,Crotalus_ravus,223,5.4,NA,NA,NA,14.8,1,0
Squamata,Viperidae,Crotalus_ruber,285,17.25,8,NA,NA,19.2,1,0
Squamata,Viperidae,Crotalus_scutulatus,NA,11.3,8.2,0.45,NA,14.4,1,0
Squamata,Viperidae,Crotalus_simus,866.77,18.24271236,NA,NA,NA,NA,1,0
Squamata,Viperidae,Crotalus_tigris,NA,6.8,4,NA,NA,15.3,1,0
Squamata,Viperidae,Crotalus_tortugensis,NA,NA,12.5,0.45,3,18.3,1,0
Squamata,Viperidae,Crotalus_triseriatus,NA,4.9,NA,NA,NA,7,1,0
Squamata,Viperidae,Crotalus_viridis,415,9.966666667,10.4,0.5,3.75,24.1,1,0
Squamata,Viperidae,Crotalus_willardi,NA,6.5,5.8,0.5,NA,21.3,1,0
Squamata,Viperidae,Daboia_deserti,244.2,NA,NA,NA,NA,NA,0,0
Squamata,Viperidae,Daboia_mauritanica,855,NA,NA,NA,NA,NA,0,0
Squamata,Viperidae,Daboia_palaestinae,437.6,10,20,NA,4.5,12.6,0,0
Squamata,Viperidae,Daboia_russelii,675,9.94,34.5,NA,NA,15,1,0
Squamata,Viperidae,Deinagkistrodon_acutus,NA,NA,NA,NA,NA,7.5,0,0
Squamata,Viperidae,Echis_carinatus,113.7,0.33,7.5,NA,NA,23.8,1,0
Squamata,Viperidae,Echis_coloratus,92.8,NA,7,0.8,4,28.3,0,0
Squamata,Viperidae,Echis_leucogaster,NA,NA,NA,NA,NA,6.8,0,0
Squamata,Viperidae,Echis_pyramidum,76.6,0.85,12,NA,NA,6.8,0,0
Squamata,Viperidae,Eristicophis_macmahoni,125,NA,9,NA,NA,14.6,0,0
Squamata,Viperidae,Gloydius_blomhoffii,63.7,NA,7.5,NA,NA,13.8,1,0
Squamata,Viperidae,Gloydius_brevicaudus,NA,NA,10,NA,NA,12.5,1,0
Squamata,Viperidae,Gloydius_halys,NA,NA,NA,NA,3,12.5,1,0
Squamata,Viperidae,Gloydius_himalayanus,75.7,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Gloydius_shedaoensis,124,13.96,NA,NA,NA,NA,1,0
Squamata,Viperidae,Hypnale_nepa,NA,NA,NA,NA,NA,7.3,1,0
Squamata,Viperidae,Lachesis_melanocephala,3917.39,69.34301372,NA,NA,NA,NA,0,0
Squamata,Viperidae,Lachesis_muta,NA,NA,9.25,1,4,31.6,0,0
Squamata,Viperidae,Lachesis_stenophrys,NA,69.34,11,NA,NA,8.5,0,0
Squamata,Viperidae,Macrovipera_lebetina,380,8.19,18.5,NA,4,13.3,0,0
Squamata,Viperidae,Macrovipera_schweizeri,NA,8.2,9,NA,NA,11.3,0,0
Squamata,Viperidae,Mixcoatlus_melanurus,NA,5.14,6,NA,NA,17.1,1,0
Squamata,Viperidae,Montivipera_bornmuelleri,192.7,NA,10,NA,NA,20.3,1,0
Squamata,Viperidae,Montivipera_latifii,103.9,4.49,6.3,NA,NA,4.3,1,0
Squamata,Viperidae,Montivipera_raddei,255.5,4.82,6.5,NA,NA,10.7,1,0
Squamata,Viperidae,Montivipera_xanthina,353.0566946,4.82,8.5,NA,2,16.4,1,0
Squamata,Viperidae,Ophryacus_undulatus,NA,4.7,9.5,NA,NA,14.9,1,0
Squamata,Viperidae,Ovophis_monticola,NA,4.15,11.5,NA,NA,3.9,0,0
Squamata,Viperidae,Ovophis_okinavensis,NA,NA,6,NA,NA,19,1,0
Squamata,Viperidae,Ovophis_zayuensis,72,NA,NA,NA,NA,NA,0,0
Squamata,Viperidae,Porthidium_lansbergii,150.8,0.641209577,NA,NA,NA,NA,1,0
Squamata,Viperidae,Porthidium_nasutum,79.26,2.610289596,NA,NA,NA,NA,1,0
Squamata,Viperidae,Proatheris_superciliaris,117.87,3.055052524,NA,NA,NA,NA,1,0
Squamata,Viperidae,Protobothrops_elegans,NA,NA,9,NA,NA,10.3,0,0
Squamata,Viperidae,Protobothrops_flavoviridis,NA,NA,10,NA,NA,24.9,0,0
Squamata,Viperidae,Protobothrops_jerdonii,166.5,NA,NA,NA,NA,NA,NaN,0
Squamata,Viperidae,Protobothrops_mucrosquamatus,NA,NA,9,NA,NA,NA,0,0
Squamata,Viperidae,Pseudocerastes_fieldi,185.2,NA,16,1,NA,10.6,0,0
Squamata,Viperidae,Pseudocerastes_persicus,215.3,NA,NA,NA,NA,17.1,0,0
Squamata,Viperidae,Sistrurus_catenatus,167.2,8.6,8,0.8,3.01369863,20,1,0
Squamata,Viperidae,Sistrurus_miliarius,40.6,3.5,6.7,0.9,NA,16.1,1,0
Squamata,Viperidae,Trimeresurus_albolabris,272.27,2.403227542,12,NA,NA,11.4,1,0
Squamata,Viperidae,Trimeresurus_gracilis,34.5,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Trimeresurus_gramineus,NA,2.52,9.5,NA,NA,8.4,1,0
Squamata,Viperidae,Trimeresurus_kanburiensis,283.5,NA,NA,NA,NA,NA,1,0
Squamata,Viperidae,Trimeresurus_popeiorum,NA,2.52,11,NA,NA,14,1,0
Squamata,Viperidae,Trimeresurus_purpureomaculatus,NA,NA,12.5,NA,NA,8.9,1,0
Squamata,Viperidae,Trimeresurus_trigonocephalus,NA,NA,15.5,NA,NA,5.2,1,0
Squamata,Viperidae,Tropidolaemus_laticinctus,272.27,1.089977231,NA,NA,NA,NA,1,0
Squamata,Viperidae,Tropidolaemus_wagleri,272.27,2.087689647,28,NA,NA,5.8,1,0
Squamata,Viperidae,Vipera_ammodytes,174.4692133,5.178998053,7.5,1,3,22,1,0
Squamata,Viperidae,Vipera_aspis,85.2,3.27,7,0.5,4.666666667,25,1,0
Squamata,Viperidae,Vipera_berus,74.5,3.27,8.8,0.5,3.375,19,1,0
Squamata,Viperidae,Vipera_dinniki,NA,NA,NA,NA,3,NA,1,0
Squamata,Viperidae,Vipera_kaznakovi,52.1,NA,NA,NA,3.5,NA,1,0
Squamata,Viperidae,Vipera_latastei,87,2.3,8,0.8,5,14,1,0
Squamata,Viperidae,Vipera_renardi,NA,NA,NA,NA,3,NA,1,0
Squamata,Viperidae,Vipera_seoanei,NA,NA,NA,NA,4.5,NA,1,0
Squamata,Viperidae,Vipera_ursinii,65,NA,NA,NA,3,NA,1,0
Squamata,Xantusiidae,Cricosaura_typica,0.6,NA,NA,NA,NA,NA,1,0
Squamata,Xantusiidae,Lepidophyma_cuicateca,2.85,0.842096656,NA,NA,NA,NA,1,0
Squamata,Xantusiidae,Lepidophyma_dontomasi,2.41,0.217353587,NA,NA,NA,NA,1,0
Squamata,Xantusiidae,Lepidophyma_flavimaculatum,11.3,0.619256932,5,0.9,NA,11,1,1
Squamata,Xantusiidae,Lepidophyma_gaigeae,3.27,0.257563231,NA,NA,NA,NA,1,0
Squamata,Xantusiidae,Lepidophyma_smithii,17.5,0.411019195,8,NA,NA,5,1,0
Squamata,Xantusiidae,Lepidophyma_sylvaticum,8.3,NA,NA,NA,NA,NA,1,0
Squamata,Xantusiidae,Lepidophyma_tuxtlae,NA,NA,4.9,1,NA,4.4,1,0
Squamata,Xantusiidae,Xantusia_arizonae,3.63,0.291689736,1.866666667,1,NA,NA,1,0
Squamata,Xantusiidae,Xantusia_extorris,1.28,0.354568538,2,NA,NA,NA,NaN,0
Squamata,Xantusiidae,Xantusia_henshawi,3.2,0.415216175,1.85,0.933333333,3.5,14.3,1,0
Squamata,Xantusiidae,Xantusia_riversiana,17.3,0.508725244,4.186666667,0.75,3.5,32.9,1,0
Squamata,Xantusiidae,Xantusia_sanchezi,2.41,0.217353587,NA,NA,NA,NA,1,0
Squamata,Xantusiidae,Xantusia_vigilis,2.06,0.195740396,1.800666667,1,2.9,10.9,1,0
Squamata,Xantusiidae,Xantusia_wigginsi,1.63,0.197562417,1.5,1,NA,NA,1,0
Squamata,Xenopeltidae,Xenopeltis_unicolor,NA,NA,NA,NA,NA,12.1,0,0
Squamata,Xenosauridae,Xenosaurus_agrenon,23.83,1.842273958,NA,NA,NA,NA,NaN,0
