Order,Family,Genus,Species,Body_mass_grams,Body_size_mm,Age_sexual_maturity_years,Size_sexual_maturity_mm,max_longevity_years,Egg_mass_grams,Clutch_size,Birth_weight_grams,Offspring_size,Reproductive_output,Incubation_time_days,larval_period_days,metamorphosis_size_mm,Databases & references
Anura,Ranidae,Lithobates,Lithobates tarahumarae,NA,113,NA,NA,NA,NA,2200,NA,2.2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates taylori,NA,88,NA,NA,NA,NA,1000,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates tlaloci,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates vaillanti,125,125,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates vibicarius,NA,92,NA,NA,NA,NA,NA,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates virgatipes,NA,67,2,6.2,6.2,NA,500,NA,1.8,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates warszewitschii,NA,80,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates yavapaiensis,NA,135,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Lithobates,Lithobates zweifeli,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys amoropalamus,NA,67.4,NA,NA,NA,NA,232,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys jerboa,NA,88.7,NA,NA,NA,NA,1531.5,NA,1.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys kinabaluensis,NA,92.8,NA,NA,NA,NA,NA,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys macrophthalmus,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys maryatiae,NA,65.5,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys orphnocnemis,NA,70,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys phaeomerus,NA,70,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys poecilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys stenocephalus,NA,86.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys stigmachilus,NA,79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Meristogenys,Meristogenys whiteheadi,NA,79.7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana absita,NA,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana amamiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana andersonii,NA,77.3,NA,NA,NA,NA,990,NA,2.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana anlungensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana aureola,NA,96.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana bacboensis,NA,105.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana banaorum,NA,108.7,NA,NA,NA,NA,2966,NA,2,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana bolavensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana chapaensis,NA,101,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana chloronota,NA,101.7,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana exiliversabilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana geminata,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana gigatympana,NA,35.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana grahami,52.7,107,2.5,6,6,NA,2446,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana graminea,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana hainanensis,NA,103,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana hejiangensis,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana hosii,NA,100,NA,NA,NA,NA,1410,NA,1.9,2,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana huanggangensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana indeprensa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana ishikawae,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana jingdongensis,NA,108,NA,NA,NA,NA,150,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana junlianensis,NA,102,NA,NA,NA,NA,NA,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana khalam,NA,63.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana kuangwuensis,NA,69,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana leporipes,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana livida,NA,100.4,NA,NA,NA,NA,2162,NA,1.9,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana lungshengensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana macrotympana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana margaretae,NA,113,NA,NA,NA,NA,705,NA,3.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana mawphlangensis,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana melasma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana monjerai,NA,75,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana morafkai,NA,99.6,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana nanjiangensis,NA,84.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana narina,NA,74,NA,NA,NA,NA,200,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana nasica,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana nasuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana orba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana rotodora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana schmackeri,NA,80,NA,NA,NA,NA,992.5,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana sinica,NA,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana supranarina,NA,103,NA,NA,NA,NA,1100,NA,2.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana swinhoana,72.6,84.6,NA,11,11,NA,45,NA,3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana tiannanensis,NA,108,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana tormota,NA,60,NA,NA,NA,NA,589.5,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana trankieni,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana utsunomiyaorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana versabilis,NA,62.3,NA,NA,NA,NA,350.5,NA,3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana wuchuanensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana yentuensis,NA,63.1,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana yizhangensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Odorrana,Odorrana zhaoi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax bedriagae,NA,95.2,2.75,NA,NA,NA,10000,NA,NA,1,NA,NA,25,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax bergeri,NA,80,2,NA,NA,NA,3000,NA,7,1,NA,NA,27.3,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax caralitanus,135,126.24,3.5,10,10,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax cerigensis,NA,70,NA,NA,NA,NA,15000,NA,NA,1,NA,NA,NA,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax chosenicus,22,57,3,7,7,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax cretensis,NA,80,1.5,NA,NA,NA,15000,NA,NA,1,NA,NA,49.383333,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax demarchii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax epeiroticus,59.02,85,2,5,5,0.57,2575,NA,1.46,1,NA,NA,18.5,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax esculentus,36.9,,3,12,12,NA,3000,NA,,,NA,NA,16.25,Trochet et al. 2014 & Green et al. 2009 & Deckert 1991 & Tacutu et al. 2013 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax fukienensis,NA,65.4,NA,NA,NA,NA,1011,NA,1.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax grafi,NA,,3,NA,NA,NA,800,NA,,,NA,NA,NA,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax hispanicus,NA,,NA,NA,NA,NA,450,NA,,,NA,NA,13,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax hubeiensis,NA,50,NA,NA,NA,NA,1425.5,NA,1.4,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax kurtmuelleri,NA,100,2.5,NA,NA,0.00687,10000,NA,NA,1,NA,NA,12,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax lateralis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax lessonae,75.4,120,3,10,10,NA,3250,NA,2,1,NA,NA,NA,Trochet et al. 2014 & Tacutu et al. 2013 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax nigromaculatus,56.4,90.8,2.75,15,15,NA,2800,NA,2.2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax perezi,31.8,86,2.5,6.8,6.8,NA,10000,NA,2,1,6,NA,47.5,Trochet et al. 2014 & Tacutu et al. 2013 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax plancyi,NA,56.4,NA,6,6,NA,945,NA,1.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax porosus,14.9,NA,NA,4,4,NA,1695,NA,1.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax ridibundus,75.4,105.6,3.75,12,12,NA,6835,NA,1.9,1,NA,NA,55,Trochet et al. 2014 & Tacutu et al. 2013 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax saharicus,30.6,104.5,1.5,14,14,NA,1300,NA,NA,2,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax shqipericus,NA,75,3,NA,NA,NA,3000,NA,NA,1,NA,NA,63.25,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax tenggerensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pelophylax,Pelophylax terentievi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pseudorana,Pseudorana sangzhiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pseudorana,Pseudorana weiningensis,NA,43,NA,NA,NA,NA,313,NA,2.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Pterorana,Pterorana khare,NA,59,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana okinavana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana amurensis,NA,70,3.621575342,11,11,NA,2225,NA,2.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana arvalis,10.8,NA,2.5,40,11,NA,2299.5,0.55,2,1,14.17,57.8,NA,Trochet et al. 2014 & Tacutu et al. 2013 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana asiatica,NA,53.8,NA,5,5,NA,1150,NA,2.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana aurora,NA,131,2.5,15,15,NA,1725,NA,3.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana boylii,22,73,NA,NA,NA,NA,590,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana cangyuanensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana cascadae,10.1,75,3,7,7,NA,550,NA,2.8,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana chaochiaoensis,NA,53.6,NA,NA,NA,NA,1500,NA,1.8,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana chensinensis,11.7,63.2,1.2,6,6,NA,1082.5,NA,1.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana chevronta,NA,56,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana coreana,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana culaiensis,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana dalmatina,31.9,95,4.5,8,8,0.004,1434,0.375,2,1,25.7,70.85,38,Trochet et al. 2014 & Green et al. 2009 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana draytonii,77.7,90,2.5,6,6,NA,2150,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana dybowskii,NA,NA,NA,NA,NA,NA,1550,NA,3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana graeca,NA,80,3,NA,NA,0.0127,950,NA,2.8,1,50,100,19,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana hanluica,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana huanrensis,NA,45.3,NA,NA,NA,NA,450,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana iberica,10.6,70,2,8,8,NA,450,NA,0.4,1,NA,90,NA,Trochet et al. 2014 & Green et al. 2009 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana italica,NA,60,1,8,8,NA,2000,NA,NA,1,17.5,87.5,15,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana japonica,6.8,65,1.5,4,4,NA,1750,NA,2.1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana johnsi,NA,46.5,NA,NA,NA,NA,1550,NA,2.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana kukunoris,19.2,61.9,3,8,8,NA,1132.5,NA,1.8,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana kunyuensis,NA,44.8,1.5,5,5,NA,918,NA,1.8,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana latastei,19.6,75,2.5,4,4,0.0127,425,NA,1.8,1,21,69,13.75,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana longicrus,NA,47.9,NA,NA,NA,NA,400,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana luteiventris,68,90,2.5,13,13,NA,1275,NA,2.1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana macrocnemis,11.3,79,3,10.5,10.5,NA,2040,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana maoershanensis,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana multidenticulata,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana muscosa,76,87,3,14,14,NA,223,NA,2.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana omeimontis,NA,69.7,NA,NA,NA,NA,1550,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana ornativentris,13.8,78,NA,NA,NA,NA,1450,NA,1.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana pirica,NA,72,3.5,NA,NA,NA,900,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana pretiosa,NA,100,2,NA,NA,NA,797.5,NA,2.2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana pseudodalmatina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana pyrenaica,NA,50,6,NA,NA,NA,150,NA,3.2,1,NA,NA,55.5,Trochet et al. 2014 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana sakuraii,12.7,58.3,2.5,5,5,NA,130,NA,3.2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana sauteri,NA,50.6,NA,NA,NA,NA,523,NA,2.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana shuchinae,NA,44.5,NA,NA,NA,NA,180,NA,2.2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana sierrae,73.5,85,NA,NA,NA,NA,225,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana tagoi,8.7,58.1,2.5,NA,NA,NA,3636,NA,3.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana tavasensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana temporaria,47.6,110,3.5,27,27,NA,2132.5,0.345,1.7,1,19.75,74.5,30,Trochet et al. 2014 & Green et al. 2009 & Deckert 1991 & Tacutu et al. 2013 & Oliveira et al. 2017
Anura,Ranidae,Rana,Rana tsushimensis,NA,49.8,NA,NA,NA,NA,400,NA,1.7,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana zhengi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Rana,Rana zhenhaiensis,NA,48.1,NA,NA,NA,NA,659.5,NA,1.8,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Sanguirana,Sanguirana sanguinea,NA,60.1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Sanguirana,Sanguirana varians,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Staurois,Staurois guttatus,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Staurois,Staurois latopalmatus,NA,70,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Staurois,Staurois natator,NA,51.3,NA,NA,NA,NA,NA,NA,1.9,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Staurois,Staurois parvus,NA,31,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranidae,Staurois,Staurois tuberilinguis,NA,36.7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana beddomii,NA,60.1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana brachytarsus,NA,58,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana diplosticta,NA,25.2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana gundia,NA,33,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana leithii,NA,38,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana leptodactyla,NA,45,NA,NA,NA,NA,30,NA,4.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana longicrus,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana phrynoderma,NA,35,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana semipalmata,NA,35.5,NA,NA,NA,NA,243,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Ranixalidae,Indirana,Indirana tenuilingua,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Buergeria,Buergeria buergeri,19.8,76,NA,NA,NA,NA,418,NA,2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Buergeria,Buergeria japonica,1.8,37,NA,NA,NA,NA,319.5,NA,1.2,1,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Buergeria,Buergeria oxycephala,NA,64.5,NA,NA,NA,NA,NA,NA,1.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Buergeria,Buergeria robusta,NA,67.1,NA,NA,NA,NA,600,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Chiromantis,Chiromantis cherrapunjiae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Chiromantis,Chiromantis doriae,NA,27.4,NA,NA,NA,NA,585,NA,1.4,1,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Chiromantis,Chiromantis dudhwaensis,NA,40,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Chiromantis,Chiromantis hansenae,NA,25,NA,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Chiromantis,Chiromantis kelleri,NA,79.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Rhacophoridae,Chiromantis,Chiromantis laevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
