Species_CooneyTaxonomy,Order,Family,chickPC1,chickPC2,ChickPCAscores,ChickPCACloseRelative,DistanceToSpeciesChickPCA,hatchlingPC1,hatchlingPC2,HatchlingPCAscores,DistanceToSpeciesHatchlingPCA,HatchlingPCACloseRelative,chickPC1FamilyEstimate,chickPC2FamilyEstimate,HatchlingPC1FamilyEstimate,HatchlingPC2FamilyEstimate
Caprimulgus_centralasicus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_clarus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,25.31897307,1.827260751,1.076807469,Estimated,25.31897307,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_climacurus,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,10.66809324,1.827260751,1.076807469,Estimated,10.66809324,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_concretus,CAPRIMULGIFORMES,Caprimulgidae,0.165526982,2.820506852,Estimated,Nyctidromus_albicollis,1.684520543,0.659994262,1.456903485,Estimated,1.684520543,Nyctidromus_albicollis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_cubanensis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_donaldsoni,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_pectoralis,18.45517906,1.827260751,1.076807469,Estimated,18.45517906,Caprimulgus_pectoralis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_ekmani,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,13.67091889,1.827260751,1.076807469,Estimated,13.67091889,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_enarratus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,55.16858902,1.827260751,1.076807469,Estimated,55.16858902,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_europaeus,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_eximius,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_pectoralis,18.45517906,1.827260751,1.076807469,Estimated,18.45517906,Caprimulgus_pectoralis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_fossii,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,10.66809324,1.827260751,1.076807469,Estimated,10.66809324,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_fraenatus,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,5.393068778,1.827260751,1.076807469,Estimated,5.393068778,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_heterurus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,25.31897307,1.827260751,1.076807469,Estimated,25.31897307,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_hirundinaceus,CAPRIMULGIFORMES,Caprimulgidae,0.165526982,2.820506852,Estimated,Nyctidromus_albicollis,1.684520543,0.659994262,1.456903485,Estimated,1.684520543,Nyctidromus_albicollis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_indicus,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,20.10478744,1.827260751,1.076807469,Estimated,20.10478744,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_inornatus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_macrurus,18.45609475,1.827260751,1.076807469,Estimated,18.45609475,Caprimulgus_macrurus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_longirostris,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_macrurus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_maculicaudus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_maculosus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,25.31897307,1.827260751,1.076807469,Estimated,25.31897307,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_madagascariensis,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,20.10478744,1.827260751,1.076807469,Estimated,20.10478744,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_mahrattensis,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,15.77540496,1.827260751,1.076807469,Estimated,15.77540496,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_manillensis,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,20.10478744,1.827260751,1.076807469,Estimated,20.10478744,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_meesi,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,28.52730106,1.827260751,1.076807469,Estimated,28.52730106,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_natalensis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_macrurus,10.49567306,1.827260751,1.076807469,Estimated,10.49567306,Caprimulgus_macrurus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_nigrescens,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_nigriscapularis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_pectoralis,9.476914854,1.827260751,1.076807469,Estimated,9.476914854,Caprimulgus_pectoralis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_noctitherus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,11.0287946,1.827260751,1.076807469,Estimated,11.0287946,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_nubicus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,8.574039036,1.827260751,1.076807469,Estimated,8.574039036,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_parvulus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_pectoralis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_poliocephalus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_pectoralis,0.357977516,1.827260751,1.076807469,Estimated,0.357977516,Caprimulgus_pectoralis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_prigoginei,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_macrurus,18.45609475,1.827260751,1.076807469,Estimated,18.45609475,Caprimulgus_macrurus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_pulchellus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_ridgwayi,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,15.0098317,1.827260751,1.076807469,Estimated,15.0098317,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_ruficollis,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,20.10478744,1.827260751,1.076807469,Estimated,20.10478744,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_rufigena,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,0.23933217,1.827260751,1.076807469,Estimated,0.23933217,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_rufus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,5.99614801,1.827260751,1.076807469,Estimated,5.99614801,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_ruwenzorii,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,11.0287946,1.827260751,1.076807469,Estimated,11.0287946,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_salvini,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,11.0287946,1.827260751,1.076807469,Estimated,11.0287946,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_saturatus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,15.0098317,1.827260751,1.076807469,Estimated,15.0098317,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_sericocaudatus,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,1.89702026,1.827260751,1.076807469,Estimated,1.89702026,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_solala,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,28.52730106,1.827260751,1.076807469,Estimated,28.52730106,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_stellatus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,25.31897307,1.827260751,1.076807469,Estimated,25.31897307,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_tristigma,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,10.66809324,1.827260751,1.076807469,Estimated,10.66809324,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_vociferus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,15.0098317,1.827260751,1.076807469,Estimated,15.0098317,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Caprimulgus_whitelyi,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Chordeiles_acutipennis,CAPRIMULGIFORMES,Caprimulgidae,1.144925414,2.693866304,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Chordeiles_gundlachii,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Chordeiles_minor,CAPRIMULGIFORMES,Caprimulgidae,1.103410493,2.683529902,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Chordeiles_pusillus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Chordeiles_gundlachii,11.1477796,1.827260751,1.076807469,Estimated,11.1477796,Chordeiles_gundlachii,3.060414933,3.049563271,2.441937348,1.154532428
Chordeiles_rupestris,CAPRIMULGIFORMES,Caprimulgidae,1.144925414,2.693866304,Estimated,Chordeiles_acutipennis,5.17289566,1.827260751,1.076807469,Estimated,5.17289566,Chordeiles_acutipennis,3.060414933,3.049563271,2.441937348,1.154532428
Eleothreptus_anomalus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Eleothreptus_candicans,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_archboldi,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,55.16858902,1.827260751,1.076807469,Estimated,55.16858902,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_argus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_diabolicus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Eurostopodus_argus,0.182288861,1.827260751,1.076807469,Estimated,0.182288861,Eurostopodus_argus,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_macrotis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,53.45356477,1.827260751,1.076807469,Estimated,53.45356477,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_mystacalis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,RealData,,,1.827260751,1.076807469,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_papuensis,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Eurostopodus_mystacalis,28.16563498,1.827260751,1.076807469,Estimated,28.16563498,Eurostopodus_mystacalis,3.060414933,3.049563271,2.441937348,1.154532428
Eurostopodus_temminckii,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,53.45356477,1.827260751,1.076807469,Estimated,53.45356477,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Hydropsalis_climacocerca,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Hydropsalis_torquata,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Lurocalis_rufiventris,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,30.08147471,1.827260751,1.076807469,Estimated,30.08147471,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Lurocalis_semitorquatus,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,30.08147471,1.827260751,1.076807469,Estimated,30.08147471,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Macrodipteryx_longipennis,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,13.67091889,1.827260751,1.076807469,Estimated,13.67091889,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Macrodipteryx_vexillarius,CAPRIMULGIFORMES,Caprimulgidae,0.400535058,-0.107197106,Estimated,Caprimulgus_europaeus,13.67091889,1.827260751,1.076807469,Estimated,13.67091889,Caprimulgus_europaeus,3.060414933,3.049563271,2.441937348,1.154532428
Macropsalis_forcipata,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_pectoralis,9.476914854,1.827260751,1.076807469,Estimated,9.476914854,Caprimulgus_pectoralis,3.060414933,3.049563271,2.441937348,1.154532428
Nyctidromus_albicollis,CAPRIMULGIFORMES,Caprimulgidae,0.165526982,2.820506852,RealData,,,0.659994262,1.456903485,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Nyctiphrynus_mcleodii,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,20.83497853,1.827260751,1.076807469,Estimated,20.83497853,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Nyctiphrynus_ocellatus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,20.83497853,1.827260751,1.076807469,Estimated,20.83497853,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Nyctiphrynus_rosenbergi,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,20.83497853,1.827260751,1.076807469,Estimated,20.83497853,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Nyctiphrynus_yucatanicus,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,20.83497853,1.827260751,1.076807469,Estimated,20.83497853,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Nyctiprogne_leucopyga,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,28.52730106,1.827260751,1.076807469,Estimated,28.52730106,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Nyctiprogne_vielliardi,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,28.52730106,1.827260751,1.076807469,Estimated,28.52730106,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Phalaenoptilus_nuttallii,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,16.13113799,0.659994262,1.456903485,RealData,,,3.060414933,3.049563271,2.441937348,1.154532428
Podager_nacunda,CAPRIMULGIFORMES,Caprimulgidae,1.144925414,2.693866304,Estimated,Chordeiles_acutipennis,26.14140092,1.827260751,1.076807469,Estimated,26.14140092,Chordeiles_acutipennis,3.060414933,3.049563271,2.441937348,1.154532428
Siphonorhis_brewsteri,CAPRIMULGIFORMES,Caprimulgidae,0.947729541,2.644768395,Estimated,Caprimulgus_carolinensis,25.31897307,1.827260751,1.076807469,Estimated,25.31897307,Caprimulgus_carolinensis,3.060414933,3.049563271,2.441937348,1.154532428
Uropsalis_lyra,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Uropsalis_segmentata,CAPRIMULGIFORMES,Caprimulgidae,1.217576525,2.711955007,Estimated,Caprimulgus_nigrescens,23.11509058,1.827260751,1.076807469,Estimated,23.11509058,Caprimulgus_nigrescens,3.060414933,3.049563271,2.441937348,1.154532428
Nyctibius_aethereus,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,Estimated,Nyctibius_griseus,56.78705413,0.659994262,1.456903485,Estimated,56.78705413,Nyctibius_griseus,0.19742462,3.037183484,-0.10546489,0.775497507
Nyctibius_bracteatus,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,Estimated,Nyctibius_griseus,69.64519489,0.659994262,1.456903485,Estimated,69.64519489,Nyctibius_griseus,0.19742462,3.037183484,-0.10546489,0.775497507
Nyctibius_grandis,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,Estimated,Nyctibius_griseus,56.78705413,0.659994262,1.456903485,Estimated,56.78705413,Nyctibius_griseus,0.19742462,3.037183484,-0.10546489,0.775497507
Nyctibius_griseus,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,RealData,,,0.659994262,1.456903485,RealData,,,0.19742462,3.037183484,-0.10546489,0.775497507
Nyctibius_jamaicensis,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,Estimated,Nyctibius_griseus,24.72674016,0.659994262,1.456903485,Estimated,24.72674016,Nyctibius_griseus,0.19742462,3.037183484,-0.10546489,0.775497507
Nyctibius_leucopterus,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,Estimated,Nyctibius_griseus,52.38767893,0.659994262,1.456903485,Estimated,52.38767893,Nyctibius_griseus,0.19742462,3.037183484,-0.10546489,0.775497507
Nyctibius_maculosus,CAPRIMULGIFORMES,Nyctibiidae,-0.578863373,0.019443441,Estimated,Nyctibius_griseus,52.38767893,0.659994262,1.456903485,Estimated,52.38767893,Nyctibius_griseus,0.19742462,3.037183484,-0.10546489,0.775497507
Batrachostomus_affinis,CAPRIMULGIFORMES,Podargidae,-1.304243646,-0.364962615,Estimated,Batrachostomus_moniliger,51.81983888,-0.431494201,0.889586204,Estimated,51.81983888,Batrachostomus_moniliger,-0.475154828,-0.247432725,-0.10546489,0.775497507
Batrachostomus_auritus,CAPRIMULGIFORMES,Podargidae,-1.304243646,-0.364962615,Estimated,Batrachostomus_moniliger,69.89571354,-0.431494201,0.889586204,Estimated,69.89571354,Batrachostomus_moniliger,-0.475154828,-0.247432725,-0.10546489,0.775497507
Batrachostomus_cornutus,CAPRIMULGIFORMES,Podargidae,-1.304243646,-0.364962615,Estimated,Batrachostomus_moniliger,51.81983888,-0.431494201,0.889586204,Estimated,51.81983888,Batrachostomus_moniliger,-0.475154828,-0.247432725,-0.10546489,0.775497507
