taxa	binomial	name	count	result.accepted_id	result.authority	result.synonym	result.syn_authority
AVES_PASSERIFORMES_ESTRILDIDAE_Lonchura_punctulata	Lonchura punctulata	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ESTRILDIDAE_Lonchura_striata	Lonchura striata	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PARIDAE_Lophophanes_dichrous	Lophophanes dichrous	Lophophanes dichrous	1	22711815	(Blyth, 1844)	Parus_dichrous	Blyth, 1844
AVES_GALLIFORMES_PHASIANIDAE_Lophophorus_impejanus	Lophophorus impejanus	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Lophophorus_lhuysii	Lophophorus lhuysii	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Lophophorus_sclateri	Lophophorus sclateri	NA	NA	NA	NA	NA	NA
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Lophotriorchis_kienerii	Lophotriorchis kienerii	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Lophura_leucomelanos	Lophura leucomelanos	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Lophura_nycthemera	Lophura nycthemera	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Lophura_swinhoii	Lophura swinhoii	NA	NA	NA	NA	NA	NA
AVES_PSITTACIFORMES_PSITTACIDAE_Loriculus_vernalis	Loriculus vernalis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_FRINGILLIDAE_Loxia_curvirostra	Loxia curvirostra	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_FRINGILLIDAE_Loxia_leucoptera	Loxia leucoptera	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Luscinia_megarhynchos	Luscinia megarhynchos	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Lymnocryptes_minimus	Lymnocryptes minimus	NA	NA	NA	NA	NA	NA
AVES_CAPRIMULGIFORMES_CAPRIMULGIDAE_Lyncornis_macrotis	Lyncornis macrotis	Lyncornis macrotis	1	22689690	(Vigors, 1831)	Eurostopodus_macrotis	(Vigors, 1831)
AVES_GALLIFORMES_PHASIANIDAE_Lyrurus_tetrix	Lyrurus tetrix	Lyrurus tetrix	1	22679480	(Linnaeus, 1758)	Tetrao_tetrix	Linnaeus, 1758
AVES_PASSERIFORMES_PARIDAE_Machlolophus_holsti	Machlolophus holsti	Machlolophus holsti	1	22711939	(Seebohm, 1894)	Parus_holsti	Seebohm, 1894
AVES_PASSERIFORMES_PARIDAE_Machlolophus_spilonotus	Machlolophus spilonotus	Machlolophus spilonotus	1	22711934	(Bonaparte, 1850)	Parus_spilonotus	Bonaparte, 1850
AVES_COLUMBIFORMES_COLUMBIDAE_Macropygia_ruficeps	Macropygia ruficeps	NA	NA	NA	NA	NA	NA
AVES_COLUMBIFORMES_COLUMBIDAE_Macropygia_unchall	Macropygia unchall	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Mareca_falcata	Mareca falcata	Mareca falcata	1	22680153	(Georgi, 1775)	Anas_falcata	Georgi, 1775
AVES_ANSERIFORMES_ANATIDAE_Mareca_penelope	Mareca penelope	Mareca penelope	1	22680157	(Linnaeus, 1758)	Anas_penelope	Linnaeus, 1758
AVES_ANSERIFORMES_ANATIDAE_Mareca_strepera	Mareca strepera	Mareca strepera	1	22680149	(Linnaeus, 1758)	Anas_strepera	Linnaeus, 1758
AVES_ANSERIFORMES_ANATIDAE_Marmaronetta_angustirostris	Marmaronetta angustirostris	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_ALCEDINIDAE_Megaceryle_lugubris	Megaceryle lugubris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_LOCUSTELLIDAE_Megalurus_palustris	Megalurus palustris	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Melanitta_americana	Melanitta americana	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Melanitta_stejnegeri	Melanitta stejnegeri	Melanitta stejnegeri	1	22724845	(Ridgway, 1887)	Melanitta_fusca	(Linnaeus, 1758) <i>pro parte</i>
AVES_PASSERIFORMES_PARIDAE_Melanochlora_sultanea	Melanochlora sultanea	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ALAUDIDAE_Melanocorypha_maxima	Melanocorypha maxima	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ALAUDIDAE_Melanocorypha_mongolica	Melanocorypha mongolica	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Mergellus_albellus	Mergellus albellus	Mergellus albellus	2	22680465	(Linnaeus, 1758)	Mergus_albellus_	AERC TAC (2003)
AVES_ANSERIFORMES_ANATIDAE_Mergellus_albellus	Mergellus albellus	Mergellus albellus	2	22680465	(Linnaeus, 1758)	Mergus_albellus_albellus	Cramp and Simmons (1977-1994)
AVES_ANSERIFORMES_ANATIDAE_Mergus_merganser	Mergus merganser	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Mergus_serrator	Mergus serrator	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Mergus_squamatus	Mergus squamatus	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_MEROPIDAE_Merops_apiaster	Merops apiaster	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_MEROPIDAE_Merops_leschenaulti	Merops leschenaulti	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_MEROPIDAE_Merops_orientalis	Merops orientalis	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_MEROPIDAE_Merops_philippinus	Merops philippinus	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_MEROPIDAE_Merops_viridis	Merops viridis	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_JACANIDAE_Metopidius_indicus	Metopidius indicus	NA	NA	NA	NA	NA	NA
AVES_FALCONIFORMES_FALCONIDAE_Microhierax_caerulescens	Microhierax caerulescens	NA	NA	NA	NA	NA	NA
AVES_FALCONIFORMES_FALCONIDAE_Microhierax_melanoleucos	Microhierax melanoleucos	Microhierax melanoleucos	3	22696339	(Blyth, 1843)	Microhierax_melanoleucus_melanoleucus	Collar and Andrew (1988)
AVES_FALCONIFORMES_FALCONIDAE_Microhierax_melanoleucos	Microhierax melanoleucos	Microhierax melanoleucos	3	22696339	(Blyth, 1843)	Microhierax_melanoleucus_melanoleucus	Collar et al. (1994)
AVES_FALCONIFORMES_FALCONIDAE_Microhierax_melanoleucos	Microhierax melanoleucos	Microhierax melanoleucos	3	22696339	(Blyth, 1843)	Microhierax_melanoleucus_melanoleucus	Sibley and Monroe (1990, 1993)
AVES_PICIFORMES_PICIDAE_Micropternus_brachyurus	Micropternus brachyurus	Micropternus brachyurus	1	22681314	(Vieillot, 1818)	Celeus_brachyurus	(Vieillot, 1818)
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Milvus_migrans	Milvus migrans	Milvus migrans	3	181568721	(Boddaert, 1783)	Falco_migrans	Boddaert, 1783
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Milvus_migrans	Milvus migrans	Milvus migrans	3	181568721	(Boddaert, 1783)	Milvus_lineatus	(J.E. Gray, 1831)
AVES_PASSERIFORMES_LEIOTRICHIDAE_Minla_ignotincta	Minla ignotincta	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ALAUDIDAE_Mirafra_javanica	Mirafra javanica	Mirafra javanica	1	103765775	Horsfield, 1821	Mirafra_cantillans	Blyth, 1844
AVES_PASSERIFORMES_TIMALIIDAE_Mixornis_gularis	Mixornis gularis	Mixornis gularis	1	22735162	(Horsfield, 1822)	Macronous_gularis	(Horsfield, 1822)
AVES_PASSERIFORMES_MUSCICAPIDAE_Monticola_gularis	Monticola gularis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Monticola_rufiventris	Monticola rufiventris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Monticola_saxatilis	Monticola saxatilis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Monticola_solitarius	Monticola solitarius	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Montifringilla_adamsi	Montifringilla adamsi	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Montifringilla_henrici	Montifringilla henrici	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Montifringilla_nivalis	Montifringilla nivalis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MOTACILLIDAE_Motacilla_alba	Motacilla alba	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MOTACILLIDAE_Motacilla_cinerea	Motacilla cinerea	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MOTACILLIDAE_Motacilla_citreola	Motacilla citreola	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MOTACILLIDAE_Motacilla_flava	Motacilla flava	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MOTACILLIDAE_Motacilla_tschutschensis	Motacilla tschutschensis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_SYLVIIDAE_Moupinia_poecilotis	Moupinia poecilotis	Moupinia poecilotis	2	22716332	(Verreaux, 1870)	Chrysomma_poecilotis	(Verreaux, 1870)
AVES_PASSERIFORMES_SYLVIIDAE_Moupinia_poecilotis	Moupinia poecilotis	Moupinia poecilotis	2	22716332	(Verreaux, 1870)	Moupina_poecilotis_poecilotis	Collar and Andrew (1988)
AVES_PICIFORMES_PICIDAE_Mulleripicus_pulverulentus	Mulleripicus pulverulentus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Muscicapa_dauurica	Muscicapa dauurica	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Muscicapa_ferruginea	Muscicapa ferruginea	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Muscicapa_griseisticta	Muscicapa griseisticta	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Muscicapa_muttui	Muscicapa muttui	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Muscicapa_sibirica	Muscicapa sibirica	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Muscicapa_striata	Muscicapa striata	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_FRINGILLIDAE_Mycerobas_affinis	Mycerobas affinis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_FRINGILLIDAE_Mycerobas_carnipes	Mycerobas carnipes	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_FRINGILLIDAE_Mycerobas_melanozanthos	Mycerobas melanozanthos	NA	NA	NA	NA	NA	NA
AVES_CICONIIFORMES_CICONIIDAE_Mycteria_leucocephala	Mycteria leucocephala	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Myiomela_leucura	Myiomela leucura	Myiomela leucura	1	103768823	(Hodgson, 1845)	Cinclidium_leucurum	(Hodgson, 1845)
AVES_PASSERIFORMES_MUSCICAPIDAE_Myophonus_caeruleus	Myophonus caeruleus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Myophonus_insularis	Myophonus insularis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_SYLVIIDAE_Myzornis_pyrrhoura	Myzornis pyrrhoura	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PELLORNEIDAE_Napothera_epilepidota	Napothera epilepidota	NA	NA	NA	NA	NA	NA
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Neophron_percnopterus	Neophron percnopterus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_SYLVIIDAE_Neosuthora_davidiana	Neosuthora davidiana	Neosuthora davidiana	1	22716832	(Slater, 1897)	Paradoxornis_davidianus	(Slater, 1897)
AVES_ANSERIFORMES_ANATIDAE_Netta_rufina	Netta rufina	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Nettapus_coromandelianus	Nettapus coromandelianus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Niltava_davidi	Niltava davidi	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Niltava_grandis	Niltava grandis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Niltava_macgrigoriae	Niltava macgrigoriae	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Niltava_oatesi	Niltava oatesi	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Niltava_sundara	Niltava sundara	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Niltava_vivida	Niltava vivida	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_STRIGIDAE_Ninox_japonica	Ninox japonica	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_STRIGIDAE_Ninox_scutulata	Ninox scutulata	NA	NA	NA	NA	NA	NA
AVES_PELECANIFORMES_THRESKIORNITHIDAE_Nipponia_nippon	Nipponia nippon	Nipponia nippon	1	22697548	(Temminck, 1835)	Ibis_nippon	Temminck, 1835
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Nisaetus_nipalensis	Nisaetus nipalensis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Nucifraga_caryocatactes	Nucifraga caryocatactes	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Nucifraga_hemispila	Nucifraga hemispila	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Nucifraga_multipunctata	Nucifraga multipunctata	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Numenius_arquata	Numenius arquata	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Numenius_madagascariensis	Numenius madagascariensis	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Numenius_phaeopus	Numenius phaeopus	NA	NA	NA	NA	NA	NA
AVES_PELECANIFORMES_ARDEIDAE_Nycticorax_nycticorax	Nycticorax nycticorax	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_MEROPIDAE_Nyctyornis_athertoni	Nyctyornis athertoni	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Oenanthe_deserti	Oenanthe deserti	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Oenanthe_isabellina	Oenanthe isabellina	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Oenanthe_oenanthe	Oenanthe oenanthe	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Oenanthe_pleschanka	Oenanthe pleschanka	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Onychostruthus_taczanowskii	Onychostruthus taczanowskii	Onychostruthus taczanowskii	1	22718330	(Przewalski, 1876)	Montifringilla_taczanowskii	Przewalski, 1876
AVES_PASSERIFORMES_ORIOLIDAE_Oriolus_chinensis	Oriolus chinensis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ORIOLIDAE_Oriolus_mellianus	Oriolus mellianus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ORIOLIDAE_Oriolus_oriolus	Oriolus oriolus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ORIOLIDAE_Oriolus_tenuirostris	Oriolus tenuirostris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ORIOLIDAE_Oriolus_traillii	Oriolus traillii	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ORIOLIDAE_Oriolus_xanthornus	Oriolus xanthornus	NA	NA	NA	NA	NA	NA
AVES_PELECANIFORMES_ARDEIDAE_Oroanassa_magnifica	Oroanassa magnifica	Oroanassa magnifica	2	22697232	(Ogilvie Grant, 1899)	Gorsachius_magnificus	(Ogilvie Grant, 1899)
AVES_PELECANIFORMES_ARDEIDAE_Oroanassa_magnifica	Oroanassa magnifica	Oroanassa magnifica	2	22697232	(Ogilvie Grant, 1899)	Nycticorax_magnificus	Ogilvie-Grant, 1899
AVES_PASSERIFORMES_CISTICOLIDAE_Orthotomus_atrogularis	Orthotomus atrogularis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CISTICOLIDAE_Orthotomus_sutorius	Orthotomus sutorius	NA	NA	NA	NA	NA	NA
AVES_OTIDIFORMES_OTIDIDAE_Otis_tarda	Otis tarda	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Otocichla_mupinensis	Otocichla mupinensis	Otocichla mupinensis	1	22708826	(Laubmann, 1920)	Turdus_mupinensis	Laubmann, 1920
AVES_STRIGIFORMES_STRIGIDAE_Otus_lettia	Otus lettia	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_STRIGIDAE_Otus_scops	Otus scops	Otus scops	2	155019854	(Linnaeus, 1758)	Otus_scops	(Linnaeus, 1758) <i>pro parte</i>
AVES_STRIGIFORMES_STRIGIDAE_Otus_semitorques	Otus semitorques	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_STRIGIDAE_Otus_spilocephalus	Otus spilocephalus	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_STRIGIDAE_Otus_sunia	Otus sunia	NA	NA	NA	NA	NA	NA
AVES_ANSERIFORMES_ANATIDAE_Oxyura_leucocephala	Oxyura leucocephala	NA	NA	NA	NA	NA	NA
AVES_ACCIPITRIFORMES_PANDIONIDAE_Pandion_haliaetus	Pandion haliaetus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PANURIDAE_Panurus_biarmicus	Panurus biarmicus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_SYLVIIDAE_Paradoxornis_guttaticollis	Paradoxornis guttaticollis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_SYLVIIDAE_Paradoxornis_heudei	Paradoxornis heudei	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PARIDAE_Pardaliparus_venustulus	Pardaliparus venustulus	Pardaliparus venustulus	1	22711795	(Swinhoe, 1870)	Parus_venustulus	Swinhoe, 1870
AVES_PASSERIFORMES_PARIDAE_Parus_major	Parus major	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PARIDAE_Parus_monticolus	Parus monticolus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Passer_ammodendri	Passer ammodendri	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Passer_cinnamomeus	Passer cinnamomeus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Passer_domesticus	Passer domesticus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Passer_hispaniolensis	Passer hispaniolensis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PASSERIDAE_Passer_montanus	Passer montanus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_STURNIDAE_Pastor_roseus	Pastor roseus	Pastor roseus	1	22710881	(Linnaeus, 1758)	Sturnus_roseus	(Linnaeus, 1758)
AVES_GALLIFORMES_PHASIANIDAE_Pavo_muticus	Pavo muticus	NA	NA	NA	NA	NA	NA
AVES_CORACIIFORMES_ALCEDINIDAE_Pelargopsis_capensis	Pelargopsis capensis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PELLORNEIDAE_Pellorneum_albiventre	Pellorneum albiventre	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PELLORNEIDAE_Pellorneum_ruficeps	Pellorneum ruficeps	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Perdix_dauurica	Perdix dauurica	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Perdix_hodgsoniae	Perdix hodgsoniae	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Perdix_perdix	Perdix perdix	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_brevirostris	Pericrocotus brevirostris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_cantonensis	Pericrocotus cantonensis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_divaricatus	Pericrocotus divaricatus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_ethologus	Pericrocotus ethologus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_flammeus	Pericrocotus flammeus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_roseus	Pericrocotus roseus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CAMPEPHAGIDAE_Pericrocotus_solaris	Pericrocotus solaris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_PARIDAE_Periparus_ater	Periparus ater	Periparus ater	1	22735965	(Linnaeus, 1758)	Parus_ater	Linnaeus, 1758
AVES_PASSERIFORMES_PARIDAE_Periparus_rubidiventris	Periparus rubidiventris	Periparus rubidiventris	1	22711780	(Blyth, 1847)	Parus_rubidiventris	Blyth, 1847
AVES_PASSERIFORMES_PARIDAE_Periparus_rufonuchalis	Periparus rufonuchalis	Periparus rufonuchalis	1	22711775	(Blyth, 1849)	Parus_rufonuchalis	Blyth, 1849
AVES_PASSERIFORMES_CORVIDAE_Perisoreus_infaustus	Perisoreus infaustus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Perisoreus_internigrans	Perisoreus internigrans	NA	NA	NA	NA	NA	NA
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Pernis_ptilorhynchus	Pernis ptilorhynchus	Pernis ptilorhynchus	2	22694995	(Temminck, 1821)	Pernis_ptilorhyncus	NA
AVES_ACCIPITRIFORMES_ACCIPITRIDAE_Pernis_ptilorhynchus	Pernis ptilorhynchus	Pernis ptilorhynchus	2	22694995	(Temminck, 1821)	Pernis_ptilorynchus_ptilorynchus	Christidis and Boles (2008)
AVES_PASSERIFORMES_PASSERIDAE_Petronia_petronia	Petronia petronia	NA	NA	NA	NA	NA	NA
AVES_CUCULIFORMES_CUCULIDAE_Phaenicophaeus_tristis	Phaenicophaeus tristis	NA	NA	NA	NA	NA	NA
AVES_GALLIFORMES_PHASIANIDAE_Phasianus_colchicus	Phasianus colchicus	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_TYTONIDAE_Phodilus_badius	Phodilus badius	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Phoenicurus_alaschanicus	Phoenicurus alaschanicus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Phoenicurus_auroreus	Phoenicurus auroreus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_MUSCICAPIDAE_Phoenicurus_coeruleocephala	Phoenicurus coeruleocephala	Phoenicurus coeruleocephala	1	22710043	Vigors, 1831	Phoenicurus_caeruleocephalus_caeruleocephalus	Sibley and Monroe (1990, 1993)
